roundid,matchid,team_initials,coach_name,line_up,shirt_number,player_name,position,event,year,datetime,stage,stadium,city,home_team_name,home_team_goals,away_team_goals,away_team_name,win_conditions,attendance,half_time_home_goals,half_time_away_goals,referee,home_team_initials,away_team_initials,host_country,winner,runners_up,third,fourth,goalsscored,qualifiedteams,matchesplayed,tournament_attendance,total_goals,match_result,is_goal_scorer
208,1188,BRA,COSTA Flavio (BRA),Starting,Unknown,MANECA,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,SUI,ANDREOLI Franco (SUI),Starting,Unknown,Hans-Peter FRIEDLAENDER,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Starting,Unknown,BALTAZAR,Unknown,G32',1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,1
208,1188,SUI,ANDREOLI Franco (SUI),Starting,Unknown,Rene BADER,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Starting,Unknown,NORONHA,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,SUI,ANDREOLI Franco (SUI),Starting,Unknown,Fredy BICKEL,C,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Starting,Unknown,ALFREDO II,Unknown,G3',1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,1
208,1188,SUI,ANDREOLI Franco (SUI),Starting,Unknown,Roger BOCQUET,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,ADAOZINHO,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,SUI,ANDREOLI Franco (SUI),Substitute,Unknown,Eugenio CORRODI,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,NENA,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,SUI,ANDREOLI Franco (SUI),Substitute,Unknown,Ruedi GYGER,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,RODRIGUES,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,SUI,ANDREOLI Franco (SUI),Substitute,Unknown,Adolphe HUG,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,DANILO ALVIM,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,SUI,ANDREOLI Franco (SUI),Substitute,Unknown,Kurt REY,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,BIGODE,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,SUI,ANDREOLI Franco (SUI),Substitute,Unknown,Felice SOLDINI,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,ZIZINHO,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,SUI,ANDREOLI Franco (SUI),Substitute,Unknown,Walter BEERLI,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,JAIR,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,SUI,ANDREOLI Franco (SUI),Substitute,Unknown,Hans SIEGENTHALER,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,CHICO,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,SUI,ANDREOLI Franco (SUI),Substitute,Unknown,Kiki ANTENEN,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,ELY DO AMPARO,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,NILTON SANTOS,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1188,BRA,COSTA Flavio (BRA),Substitute,Unknown,CASTILHO,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Pacaembu,Sao Paulo,Brazil,2,2,Switzerland,Normal,42032,2,1,AZON ROMA Ramon (ESP),BRA,SUI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,4,Draw,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Srdjan MRKUSIC,GK,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Antonio CARBAJAL,GK,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Stjepan BOBEK,Unknown,G20',1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,1
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Horacio CASARIN,C,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Rajko MITIC,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Samuel CUBURU,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Zeljko CAJKOVSKI,Unknown,G23' G51',1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,1
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Gregorio GOMEZ,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Zlatko CAJKOVSKI,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Manuel GUTIERREZ,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Predrag DJAJIC,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Hector ORTIZ,Unknown,P89',1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Ivan HORVAT,C,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Mario PEREZ,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Miodrag JOVANOVIC,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Jose ROCA,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Prvoslav MIHAJLOVIC,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Jose NARANJO,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Branko STANKOVIC,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Carlos SEPTIEN,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Starting,Unknown,Kosta TOMASEVIC,Unknown,G81',1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,1
208,1225,MEX,VIAL Octavio (MEX),Starting,Unknown,Guadalupe VELAZQUEZ,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Ervin KATNIC,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Felipe ZETTER,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Bela PALFI,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Mario OCHOA,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Ivo RADOVNIKOVIC,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Rodrigo RUIZ,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Sinisa ZLATKOVIC,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Francisco HERNANDEZ,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Bozo BROKETA,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Alfonso MONTEMAYOR,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Vladimir FIRM,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Carlos GUEVARA,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Ratko COLIC,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Antonio FLORES,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Bernard VUKAS,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Jose BORBOLLA,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Vladimir BEARA,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Raul CORDOBA,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Aleksandar ATANACKOVIC,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Jose NAVARRO,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1225,YUG,ARSENIJEVIC Milorad (YUG),Substitute,Unknown,Tihomir OGNJANOV,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Win,0
208,1225,MEX,VIAL Octavio (MEX),Substitute,Unknown,Max PRIETO,Unknown,No Event,1950,1950-06-28 15:00:00,Group 1,Eucaliptos,Porto Alegre,Yugoslavia,4,1,Mexico,Normal,11078,2,0,LEAFE Reginald (ENG),YUG,MEX,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,5,Loss,0
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),Starting,Unknown,Antonio RAMALLETS,GK,No Event,1950,1950-06-29 15:00:00,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro,Spain,2,0,Chile,Normal,19790,2,0,MALCHER Alberto (BRA),ESP,CHI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,2,Win,0
208,1193,CHI,BUCCIARDI Arturo (CHI),Starting,Unknown,Sergio LIVINGSTONE,GKC,No Event,1950,1950-06-29 15:00:00,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro,Spain,2,0,Chile,Normal,19790,2,0,MALCHER Alberto (BRA),ESP,CHI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,2,Loss,0
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),Starting,Unknown,GABRIEL ALONSO,Unknown,No Event,1950,1950-06-29 15:00:00,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro,Spain,2,0,Chile,Normal,19790,2,0,MALCHER Alberto (BRA),ESP,CHI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,2,Win,0
208,1193,CHI,BUCCIARDI Arturo (CHI),Starting,Unknown,Jorge ROBLEDO,Unknown,No Event,1950,1950-06-29 15:00:00,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro,Spain,2,0,Chile,Normal,19790,2,0,MALCHER Alberto (BRA),ESP,CHI,Brazil,Uruguay,Brazil,Sweden,Spain,88,13,22,1045246,2,Loss,0
